file_id,sentence_text,A0,B1,NE_score_binary,C_score_binary,ALL_score_binary,lexicoder_words_polarity,lexicoder_score,lexicoder_score_binary
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,"Just as six weeks ago Russia denied  deploying its troops to Crimea ,  it also now denies  that it has amassed troops on Ukraine 's eastern border .  ",_,Challenge,0,1,1,"[('denie', 'negative'), ('denie', 'negative')]",-0.07692307692307693,1
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,It claims  that the publicly available satellite images illustrating that troop deployment were taken in August 2013 .  ,_,Challenge,0,1,1,[],0.0,0
UNSC_2014_SPV.7154_spch007_United_Kingdom_Of_Great_Britain_And_Northern_Ireland_00_GD.txt,That is false ;  additional images released on 11 April show clearly that the build - up started in early March of this year .,_,Correction,0,1,1,"[('fals', 'negative')]",-0.045454545454545456,1
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"With the shooting down of a civilian airplane carrying civilians ,  the Ukrainian crisis is no longer a conflict between the Ukrainian military and armed separatists .  ",_,_,0,0,0,"[('conflict', 'negative'), ('crisi', 'negative'), ('civil', 'positive'), ('civil', 'positive')]",0.0,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"The conflict has crossed a red line  by endangering all our lives ,  as if did in the case of the men , women and children from different countries who were aboard Flight MH - l7 .  ",_,_,0,0,0,"[('conflict', 'negative'), ('endanger', 'negative')]",-0.06060606060606061,1
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"We condemn in the strongest terms  this reckless attack  and call  for a comprehensive , independent , international investigation in accordance with international guidelines ,  as agreed in the press statement adopted this morning .  ",_,_,0,0,0,"[('attack', 'negative'), ('condemn', 'negative'), ('reckless', 'negative'), ('accordan', 'positive'), ('adopt', 'positive'), ('agree', 'positive'), ('comprehensiv', 'positive'), ('strongest', 'positive')]",0.06451612903225806,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,Such an investigaton should establish responsibility  so that the perpetrators can be held accountable .  ,_,_,0,0,0,"[('accountab', 'positive'), ('responsib', 'positive')]",0.14285714285714285,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"In that context , we further urge all parties to cease fire ,  to fully cooperate with the investigation  and to grant unhindered access to the crash site  in order to allow international investigators to carry out their work .  ",_,_,0,0,0,"[('cooperat', 'positive')]",0.02702702702702703,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,It is unfortunate that this tragic event comes at a time when national and regional efforts are under way to find a political and diplomatic solution to the Ukrainian crisis .  ,_,_,0,0,0,"[('crisi', 'negative'), ('tragic', 'negative'), ('unfortunat', 'negative'), ('effort', 'positive')]",-0.06666666666666667,1
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"This act undermines valuable initiatives of the trilateral contact group of senior representatives of Ukraine , the Russian Federation and the Organization for Security and Cooperation in Europe ,  who were making all necessary efforts for a resumption of consultations with separatists in eastern Ukraine .  ",_,_,0,0,0,"[('undermin', 'negative'), ('cooperat', 'positive'), ('effort', 'positive'), ('valuab', 'positive')]",0.046511627906976744,0
UNSC_2014_SPV.7219_spch018_Rwanda_01.txt,"On Tuesday , the group reconfirmed  its support for President Petro Poroshenko 's peace plan , as well as its commitment to a sustainable ceasefire ,  as stated in the joint declaration issued in Berlin on 2 July by the Foreign Ministers of Germany , France , the Russian Federation and Ukraine .",_,_,0,0,0,"[('commitment', 'positive'), ('peace', 'positive'), ('support', 'positive'), ('sustain', 'positive'), ('well', 'positive')]",0.10638297872340426,0
UNSC_2014_SPV.7138_spch005_France_02.txt,"In reality , nothing will come of those pathetic efforts  - certainly not the basis for any legal reasoning .  ",Direct_NegEval,_,1,0,1,"[('pathetic', 'negative'), ('effort', 'positive')]",0.0,0
UNSC_2014_SPV.7138_spch005_France_02.txt,The vetoing of a text that is nothing more than a reminder of the basic principles of international law and the Charter of the United Nations is clear proof of that .  ,_,_,0,0,0,"[('principl', 'positive')]",0.03225806451612903,0
UNSC_2014_SPV.7138_spch005_France_02.txt,The headlines can be simple :  Russia has vetoed the Charter of the United Nations .  ,_,_,0,0,0,[],0.0,0
UNSC_2014_SPV.7138_spch005_France_02.txt,"In desperation , therefore , Moscow invokes the pretext of protecting Russians who are supposedly threatened in Crimea .  ",Direct_NegEval,_,1,0,1,"[('desperat', 'negative'), ('pretext', 'negative'), ('threat', 'negative'), ('protect', 'positive')]",-0.125,1
UNSC_2014_SPV.7138_spch005_France_02.txt,I am sure that neighbouring countries that host Russian minorities appreciate this right to interfere  that Russia has suddenly claimed for itself .  ,_,_,0,0,0,"[('interfer', 'negative'), ('apprecia', 'positive'), ('right', 'positive')]",0.045454545454545456,0
UNSC_2014_SPV.7138_spch005_France_02.txt,"But again , they are out of luck .  ",Direct_NegEval,_,1,0,1,"[('luck', 'positive')]",0.14285714285714285,0
UNSC_2014_SPV.7138_spch005_France_02.txt,"There has been no violence ,  as confirmed by journalists and noted by the High Commissioner on National Minorities of the Organization for Security and Cooperation in Europe ,  and no trace ,  as confirmed by the Office of the United Nations High Commissioner for Refugees ,  of the hundreds of thousands of refugees that were predicted .  ",_,_,0,0,0,"[('violenc', 'negative'), ('confirm', 'positive'), ('confirm', 'positive'), ('cooperat', 'positive')]",0.03773584905660377,0
UNSC_2014_SPV.7138_spch005_France_02.txt,Where have they gone ?  ,_,_,0,0,0,[],0.0,0
UNSC_2014_SPV.7138_spch005_France_02.txt,Do not worry ;  they never existed .,_,_,0,0,0,"[('worr', 'negative'), ('worry', 'negative')]",-0.3333333333333333,1
UNSC_2014_SPV.7219_spch011_France_03.txt,Let this tragedy at least serve as a warning to all the parties .  ,_,_,0,0,0,"[('traged', 'negative'), ('warn', 'negative')]",-0.15384615384615385,1
UNSC_2014_SPV.7219_spch011_France_03.txt,"Once the bullets have been shot ,  they strike indiscriminately and escape all control .  ",_,_,0,0,0,"[('bullets', 'negative'), ('indiscriminat', 'negative'), ('escap', 'positive')]",-0.07692307692307693,1
UNSC_2014_SPV.7219_spch011_France_03.txt,We have reached such moment .  ,_,_,0,0,0,[],0.0,0
UNSC_2014_SPV.7219_spch011_France_03.txt,It should still be possible to avoid the worst .,_,_,0,0,0,"[('avoid', 'negative'), ('worst', 'negative')]",-0.2222222222222222,1
UNSC_2014_SPV.7138_spch004_United_States_Of_America_02.txt,"Finally , the draft resolution noted  that the planned Crimean referendum ,  scheduled for tomorrow ,  has no legal validity  and will have no legal effect on the status of Crimea .  ",_,_,0,0,0,"[('resolut', 'positive'), ('valid', 'positive')]",0.07142857142857142,0
UNSC_2014_SPV.7138_spch004_United_States_Of_America_02.txt,"From the beginning of the crisis , the Russian position has been at odds not only with the law , but also with the facts .  ",Direct_NegEval,_,1,0,1,"[('at odds', 'negative'), ('at odds', 'negative'), ('crisi', 'negative')]",-0.13043478260869565,1
UNSC_2014_SPV.7138_spch004_United_States_Of_America_02.txt,"Russia claimed  that the rights of people inside Ukraine were under attack ,  but that claim had validity only in the parts of Ukraine where Russia and Russian military forces were exercising undue influence .  ",_,Correction,0,1,1,"[('attack', 'negative'), ('undue', 'negative'), ('rights', 'positive'), ('valid', 'positive')]",0.0,0
UNSC_2014_SPV.7138_spch004_United_States_Of_America_02.txt,"Russia denied  that it was intervening militarily ,  but Russian troops have helped to surround and occupy public buildings , shut down airports , obstruct transit points and prevent the entry into Ukraine of international observers and human rights monitors .  ",_,Correction,0,1,1,"[('denie', 'negative'), ('obstruct', 'negative'), ('helped', 'positive'), ('rights', 'positive')]",0.0,0
UNSC_2014_SPV.7138_spch004_United_States_Of_America_02.txt,"Russian leadership has disclaimed any intention  of trying to annex Crimea ,  then reversed itself and concocted a rationale for justifying just such an illegal act .  ",Direct_NegEval,Challenge,1,1,1,"[('disclaim', 'negative'), ('illegal', 'negative'), ('justif', 'positive'), ('justify', 'positive')]",0.0,0
UNSC_2014_SPV.7138_spch004_United_States_Of_America_02.txt,"Russia claims  that its intentions are peaceful ,  but Russian officials have shown little interest in United Nations , European and American efforts at diplomacy , including Secretary of State Kerry 's efforts yesterday in London .  ",_,Correction,0,1,1,"[('effort', 'positive'), ('effort', 'positive'), ('peace', 'positive')]",0.09090909090909091,0
UNSC_2014_SPV.7138_spch004_United_States_Of_America_02.txt,"Russia has refused Ukraine 's outstretched hand  while , as we speak , Russian armed forces are massing across Ukraine 's eastern border .  ",Direct_NegEval,_,1,0,1,"[('refus', 'negative')]",-0.047619047619047616,1
UNSC_2014_SPV.7138_spch004_United_States_Of_America_02.txt,"Two days ago , in this very Chamber ,  Ukraine 's Prime Minister appealed  to Russia to embrace peace ( see S / PV.7134 ) .  ",_,_,0,0,0,"[('embrac', 'positive'), ('peace', 'positive')]",0.1,0
UNSC_2014_SPV.7138_spch004_United_States_Of_America_02.txt,"Instead , Russia has rejected a draft resolution that had peace at its heart and law flowing through its veins . ",Direct_NegEval,_,1,0,1,"[('reject', 'negative'), ('peace', 'positive'), ('resolut', 'positive')]",0.05263157894736842,0
UNSC_2014_SPV.7138_spch002_Russian_Federation_02.txt,We set out a number of other arguments in favour of the legality of the Crimean referendum at the Council meeting on 13 March ( see S / PV.7134 ) .  ,_,_,0,0,0,"[('argument', 'negative')]",-0.037037037037037035,1
UNSC_2014_SPV.7138_spch002_Russian_Federation_02.txt,"In conclusion , we wish to confirm  that we will respect the will of the Crimean people during the referendum of 16 March .",_,_,0,0,0,"[('confirm', 'positive'), ('respect', 'positive')]",0.09090909090909091,0
UNSC_2014_SPV.7165_spch019_Ukraine_08.txt,How should the problem be solved ?   ,_,_,0,0,0,"[('problem', 'negative')]",-0.16666666666666666,1
UNSC_2014_SPV.7165_spch019_Ukraine_08.txt,The answer is simple :   Russia has to implement the Geneva agreements .   ,_,_,0,0,0,"[('agree', 'positive')]",0.09090909090909091,0
UNSC_2014_SPV.7165_spch019_Ukraine_08.txt,"First , Russia should withdraw its army from Ukraine 's borders .   ",_,_,0,0,0,[],0.0,0
UNSC_2014_SPV.7165_spch019_Ukraine_08.txt,"Secondly , it should make a high - level statement   calling on its prote'ges to free all hostages , to disarm and to vacate all seized administrative premises .   ",Indirect_NegEval,_,1,0,1,"[('hostage', 'negative'), ('seiz', 'negative'), ('free', 'positive')]",-0.04,1
UNSC_2014_SPV.7165_spch019_Ukraine_08.txt,It also has to condemn all terror and violence committed by those groups   and to disassociate itself from such activities .   ,Indirect_NegEval,_,1,0,1,"[('condemn', 'negative'), ('terror', 'negative'), ('violenc', 'negative')]",-0.15,1
UNSC_2014_SPV.7165_spch019_Ukraine_08.txt,"Thirdly , it should stop its war - like rhetoric   and start to act in a constructive and civilized manner .   ",Direct_NegEval,_,1,0,1,"[('war', 'negative'), ('civil', 'positive'), ('constructiv', 'positive'), ('like', 'positive')]",0.1111111111111111,0
UNSC_2014_SPV.7165_spch019_Ukraine_08.txt,"Last , but not least , Russia must refrain from any actions aimed at undermining the 25 May presidential elections in Ukraine .",_,_,0,0,0,"[('undermin', 'negative')]",-0.05,1
UNSC_2016_SPV.7643_spch002_Egypt_00_GD.txt,Egypt is proposing  an amendment to paragraph 2 of the draft resolution ( 8/2016/235 ) that has been submitted to the Security Council .  ,_,_,0,0,0,"[('resolut', 'positive')]",0.047619047619047616,0
UNSC_2016_SPV.7643_spch002_Egypt_00_GD.txt,This is the paragraph that details the conditions  under which a contingent would be repatriated in the case of an allegation of sexual exploitation and abuse .  ,_,_,0,0,0,"[('abus', 'negative'), ('allegation', 'negative'), ('exploit', 'negative')]",-0.11538461538461539,1
UNSC_2016_SPV.7643_spch002_Egypt_00_GD.txt,"The amendment consists of a slight modification to the language in the paragraph , to be put to a separate vote .  ",_,_,0,0,0,[],0.0,0
UNSC_2016_SPV.7643_spch002_Egypt_00_GD.txt,The original language  proposed by the United States delegation  would allow taking arbitrary and unobjective decisions  amounting to collective punishment against hundreds ofpeacekeeping personnel .  ,Indirect_NegEval,_,1,0,1,"[('against', 'negative'), ('arbitrar', 'negative'), ('punish', 'negative')]",-0.125,1
UNSC_2016_SPV.7643_spch002_Egypt_00_GD.txt,That would undoubtedly have severe and negative impacts on the morale of personnel  and tarnish the reputation of troop - contributing countries .  ,Indirect_NegEval,_,1,0,1,"[('negativ', 'negative'), ('severe', 'negative'), ('morale', 'positive'), ('undoubted', 'positive')]",0.0,0
UNSC_2016_SPV.7643_spch002_Egypt_00_GD.txt,Our proposed amendment is aimed at addressing that loophole in the draft resolution  by specifying the conditions that would have to be met  in order to take action with regard to an entire contingent .  ,_,_,0,0,0,"[('resolut', 'positive')]",0.029411764705882353,0
UNSC_2016_SPV.7643_spch002_Egypt_00_GD.txt,Those three conditions are :  a failure by the troop - contributing country to investigate allegations of sexual exploitation and abuse ;  a failure by the troop - contributing country to punish those guilty of sexual exploitation and abuse ;  and a failure by the troop - contributing country to inform the Secretary - General of the measures taken against those who commit acts of sexual exploitation and abuse .,_,_,0,0,0,"[('abus', 'negative'), ('abus', 'negative'), ('abus', 'negative'), ('against', 'negative'), ('allegation', 'negative'), ('exploit', 'negative'), ('exploit', 'negative'), ('exploit', 'negative'), ('fail', 'negative'), ('fail', 'negative'), ('fail', 'negative'), ('guilty', 'negative'), ('punish', 'negative')]",-0.20967741935483872,1
UNSC_2014_SPV.7219_spch013_Argentina_01.txt,"We reiterate the need  to safeguard due respect for Ukraine 's conduct of its internal affairs without interference  - whether military , political or economic 4 in matters under its jurisdiction .  ",_,_,0,0,0,"[('interfer', 'negative'), ('respect', 'positive'), ('safeguard', 'positive')]",0.034482758620689655,0
UNSC_2014_SPV.7219_spch013_Argentina_01.txt,Argentina seeks to promote full respect by everyone for the principles of international law and human rights law as enshrined in the Charter of the United Nations .  ,_,_,0,0,0,"[('principl', 'positive'), ('respect', 'positive'), ('rights', 'positive')]",0.1111111111111111,0
UNSC_2014_SPV.7219_spch013_Argentina_01.txt,These are sad and difficult times .  ,_,_,0,0,0,"[('difficult', 'negative'), ('sad', 'negative')]",-0.3333333333333333,1
UNSC_2014_SPV.7219_spch013_Argentina_01.txt,Argentina therefore calls for prudence .  ,_,_,0,0,0,"[('pruden', 'positive')]",0.2,0
UNSC_2014_SPV.7219_spch013_Argentina_01.txt,We will not join in using the language of geopolitical disputes .  ,Direct_NegEval,_,1,0,1,"[('disput', 'negative'), ('join', 'positive'), ('not join', 'neg_positive'), ('not join', 'neg_positive')]",-0.36363636363636365,1
UNSC_2014_SPV.7219_spch013_Argentina_01.txt,We will not join in a pointless blame game .  ,Direct_NegEval,_,1,0,1,"[('blame', 'negative'), ('pointless', 'negative'), ('join', 'positive'), ('not join', 'neg_positive'), ('not join', 'neg_positive')]",-0.5555555555555556,1
UNSC_2014_SPV.7219_spch013_Argentina_01.txt,"This is a time for sorrow , reflection and an urgent search for the truth behind the incident to determine those responsible .  ",_,_,0,0,0,"[('sorrow', 'negative'), ('determin', 'positive'), ('responsib', 'positive'), ('truth', 'positive')]",0.09523809523809523,0
UNSC_2014_SPV.7219_spch013_Argentina_01.txt,May the victims rest in peace .,_,_,0,0,0,"[('victim', 'negative'), ('peace', 'positive')]",0.0,0
UNSC_2014_SPV.7138_spch015_Chad_00.txt,"Since the beginning ofthe Ukrainian crisis , Chad has consistently expressed its commitment to the territorial integrity and unity of Ukraine , in accordance with the Charter of the United Nations .  ",_,_,0,0,0,"[('crisi', 'negative'), ('accordan', 'positive'), ('commitment', 'positive'), ('integrity', 'positive'), ('unity', 'positive')]",0.10344827586206896,0
UNSC_2014_SPV.7138_spch015_Chad_00.txt,The intangibility of borders and territorial integrity of States is a sacred principle  set forth in the Constitutive Act of the African Union .  ,_,_,0,0,0,"[('integrity', 'positive'), ('principl', 'positive'), ('sacred', 'positive')]",0.13043478260869565,0
UNSC_2014_SPV.7138_spch015_Chad_00.txt,Chad 's vote in favour of the draft resolution contained in document S/2014/ 189 reflects that commitment .  ,_,_,0,0,0,"[('commitment', 'positive'), ('resolut', 'positive')]",0.11764705882352941,0
UNSC_2014_SPV.7138_spch015_Chad_00.txt,"Chad takes note with great concern  the persistence of the escalation of the crisis in Ukraine ,  which is taking place despite the repeated appeals of the international community , and particularly the Security Council , for restraint and calm .  ",_,_,0,0,0,"[('concern', 'negative'), ('crisi', 'negative'), ('calm', 'positive'), ('great', 'positive')]",0.0,0
UNSC_2014_SPV.7138_spch015_Chad_00.txt,"We believe that it is still possible for the parties to open the way towards national reconciliation  and maintaining Ukraine 's unity  by engaging in inclusive dialogue among the various components with respect for diversity , human rights and in particular the rights of minorities .  ",_,_,0,0,0,"[('open', 'positive'), ('reconcil', 'positive'), ('respect', 'positive'), ('rights', 'positive'), ('rights', 'positive'), ('unity', 'positive')]",0.13636363636363635,0
UNSC_2014_SPV.7138_spch015_Chad_00.txt,"Chad reiterates its call  for respect for territorial integrity , the non - use of force and the peaceful settlement of disputes , in accordance with the Charter of the United Nations .  ",_,_,0,0,0,"[('disput', 'negative'), ('accordan', 'positive'), ('integrity', 'positive'), ('peace', 'positive'), ('respect', 'positive')]",0.10344827586206896,0
UNSC_2014_SPV.7138_spch015_Chad_00.txt,"Also , we would like to once again call  for calm and restraint .  ",_,_,0,0,0,"[('calm', 'positive'), ('like', 'positive')]",0.16666666666666666,0
UNSC_2014_SPV.7138_spch015_Chad_00.txt,We believe  that the solution to the crisis can only be a political and negotiated one . ,_,_,0,0,0,"[('crisi', 'negative')]",-0.0625,1
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,I thank the President for convening today 's meeting .  ,_,_,0,0,0,"[('thank', 'positive')]",0.1111111111111111,0
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,"As a matter of priority ,  on behalf of the Government and the people of Indonesia ,  I wish to express our deepest condolences to all affected nations ,  especially our good neighbour Malaysia ,  over the deaths of the 298 civilian passengers and crew aboard Malaysia Airlines Flight MH-17 ,  which crashed yesterday  as it was flying over eastern Ukraine .  ",_,_,0,0,0,"[('affected', 'negative'), ('death', 'negative'), ('behalf', 'positive'), ('civil', 'positive'), ('good', 'positive')]",0.017857142857142856,0
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,"As the Council may be aware ,  12 Indonesian citizens were confirmed among the deceased .  ",_,_,0,0,0,"[('decease', 'negative'), ('confirm', 'positive')]",0.0,0
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,Our thoughts and prayers are with the families of the victims .  ,_,_,0,0,0,"[('victim', 'negative')]",-0.09090909090909091,1
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,Allow me also to take this opportunity to sincerely thank the delegations that have expressed their sympathy and condolences to Indonesia .  ,_,_,0,0,0,"[('opportunity', 'positive'), ('sincer', 'positive'), ('sympathy', 'positive'), ('thank', 'positive')]",0.19047619047619047,0
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,"According to various sources and reports ,  the airplane was presumably shot down by a surface - to - air missile .  ",_,_,0,0,0,[],0.0,0
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,"If that is indeed the case , such a heinous act is tantamount to a grave violation of international law ,  in particular international humanitarian law .  ",_,_,0,0,0,"[('grave', 'negative'), ('grave', 'negative'), ('heinous', 'negative'), ('violat', 'negative'), ('humanitarian', 'positive')]",-0.125,1
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,"In that regard , Indonesia calls upon the Security Council to take immediate steps  to enable a thorough , transparent and independent international investigation to be conducted upon this horrendous incident .  ",_,_,0,0,0,"[('horr', 'negative'), ('thorough', 'positive')]",0.0,0
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,Indonesia stands ready to join and support such an investigation .  ,_,_,0,0,0,"[('join', 'positive'), ('ready', 'positive'), ('support', 'positive')]",0.3,0
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,"If the investigation concludes that the crash was indeed intentionally caused by human factors ,  be it a missile strike or otherwise ,  Indonesia demands that the perpetrators of such a heinous and inhuman crime be brought to justice to the fullest extent of the law .  ",_,_,0,0,0,"[('crime', 'negative'), ('heinous', 'negative'), ('inhuman', 'negative')]",-0.06818181818181818,1
UNSC_2014_SPV.7219_spch025_Indonesia_neg%2000.txt,"As a precautionary measure , yesterday my President instructed all Indonesian airlines to exercise the utmost caution  and to avoid the airspace in and around conflict areas ,  including that of Ukraine .",_,_,0,0,0,"[('avoid', 'negative'), ('conflict', 'negative'), ('precaution', 'positive')]",-0.03333333333333333,1
UNSC_2014_SPV.7154_spch019_Ukraine_00_GD.txt,"I thank you , Madam President , for this opportunity to speak before the Security Council .  ",_,_,0,0,0,"[('opportunity', 'positive'), ('thank', 'positive')]",0.14285714285714285,0
UNSC_2014_SPV.7154_spch019_Ukraine_00_GD.txt,I thank Council members for understanding the critical situation in Ukraine and for their support .  ,_,_,0,0,0,"[('critic', 'negative'), ('support', 'positive'), ('thank', 'positive'), ('understand', 'positive')]",0.13333333333333333,0
UNSC_2014_SPV.7154_spch019_Ukraine_00_GD.txt,"Before getting into the substance of my statement this evening ,  I would like start by mentioning that today Christians worldwide celebrate a great holiday , the day of the entry of our Lord into Jerusalem , Palm Sunday .  ",_,_,0,0,0,"[('celebrat', 'positive'), ('great', 'positive'), ('holiday', 'positive'), ('like', 'positive')]",0.1111111111111111,0
UNSC_2014_SPV.7154_spch019_Ukraine_00_GD.txt,"Unfortunately , today the celebration is falling under the shadow of aggression and bloodshed in Ukraine .  ",Direct_NegEval,_,1,0,1,"[('aggress', 'negative'), ('blood', 'negative'), ('shadow', 'negative'), ('unfortunat', 'negative'), ('celebrat', 'positive')]",-0.2,1
UNSC_2014_SPV.7154_spch019_Ukraine_00_GD.txt,"On the eve of the holiday , terrorists coordinated by agents of the Russian Federation seized control of State buildings in several cities of the Donetsk region .",Direct_NegEval,_,1,0,1,"[('seiz', 'negative'), ('terror', 'negative'), ('coordinated', 'positive'), ('holiday', 'positive')]",0.0,0
UNSC_2014_SPV.7138_spch009_China_00.txt,The current situation in Ukraine is highly complex and sensitive  and has regional and international repercussions .  ,_,_,0,0,0,"[('sensitiv', 'positive')]",0.0625,0
UNSC_2014_SPV.7138_spch009_China_00.txt,The international community should together engage in pushing through a political solution to the crisis in Ukraine  so as to truly maintain peace and stability in the region .  ,_,_,0,0,0,"[('crisi', 'negative'), ('peace', 'positive'), ('stabili', 'positive')]",0.03571428571428571,0
UNSC_2014_SPV.7138_spch009_China_00.txt,What we are seeing Ukraine today is the result of a complex intertwinement of historical and contemporary factors .  ,_,_,0,0,0,[],0.0,0
UNSC_2014_SPV.7138_spch009_China_00.txt,"The situation in Ukraine ,  which seems to be accidental ,  has elements of the inevitable ,  and therefore calls for a comprehensive and balanced solution .  ",_,_,0,0,0,"[('accident', 'negative'), ('balance', 'positive'), ('comprehensiv', 'positive')]",0.043478260869565216,0
UNSC_2014_SPV.7138_spch009_China_00.txt,China always respects the sovereignty and territorial integrity of all States .  ,_,_,0,0,0,"[('integrity', 'positive'), ('respects', 'positive')]",0.18181818181818182,0
UNSC_2014_SPV.7138_spch009_China_00.txt,Those are long - standing and fundamental elements of China 's foreign policy .  ,_,_,0,0,0,[],0.0,0
UNSC_2014_SPV.7138_spch009_China_00.txt,"At the same time , we note that foreign interference is also a significant factor ,  giving rise to violent clashes on the streets of Ukraine  and resulting in the crisis in the country .  ",Direct_NegEval,_,1,0,1,"[('clash', 'negative'), ('crisi', 'negative'), ('interfer', 'negative'), ('violent', 'negative'), ('significant', 'positive')]",-0.09375,1
UNSC_2014_SPV.7138_spch009_China_00.txt,"The failure to implement the 21 February agreement has further exacerbated the turmoil in Ukraine , with serious social and economic consequences for the country .  ",Direct_NegEval,_,1,0,1,"[('exacerbat', 'negative'), ('fail', 'negative'), ('turmoil', 'negative'), ('agree', 'positive')]",-0.08333333333333333,1
UNSC_2014_SPV.7138_spch009_China_00.txt,We condemn and oppose all extreme and violent acts .,Direct_NegEval,_,1,0,1,"[('condemn', 'negative'), ('extreme', 'negative'), ('oppose', 'negative'), ('violent', 'negative')]",-0.4444444444444444,1
UNSC_2016_SPV.7658_spch029_Brazil_04_GD.txt,"At the domestic level , let me highlight  the drafting process of our national action plan on women and peace and security .  ",_,_,0,0,0,"[('peace', 'positive')]",0.047619047619047616,0
UNSC_2016_SPV.7658_spch029_Brazil_04_GD.txt,"We are striving to elaborate an effective plan  to address the four pillars of the agenda : prevention , protection , participation , and peacebuilding and recovery .  ",_,_,0,0,0,"[('effectiv', 'positive'), ('elaborat', 'positive'), ('peace', 'positive'), ('protect', 'positive'), ('recover', 'positive')]",0.21739130434782608,0
UNSC_2016_SPV.7658_spch029_Brazil_04_GD.txt,"This will include  but will not be limited  to measures to increase the percentage of female peacekeepers ;  to foster the participation of women in all peace and security processes , including in our Foreign and Defence Ministries ;  to further improve relations between troops and civilians , particularly women and girls , in peacekeeping operations ;  and to fortify humanitarian assistance and technical cooperation initiatives on gender issues in conflict and post - conflict situations .  ",_,_,0,0,0,"[('conflict', 'negative'), ('conflict', 'negative'), ('limite', 'negative'), ('assistance', 'positive'), ('civil', 'positive'), ('cooperat', 'positive'), ('foster', 'positive'), ('humanitarian', 'positive'), ('improve', 'positive'), ('peace', 'positive'), ('peace', 'positive'), ('peace', 'positive')]",0.08695652173913043,0
UNSC_2016_SPV.7658_spch029_Brazil_04_GD.txt,"Since the women and peace and security agenda is not solely a Government matter ,  we have established a broad - based working group comprising representatives not only of relevant ministries and the armed forces ,  but also of academia and civil society ,  to debate and draft our national action plan .  ",_,_,0,0,0,"[('civil', 'positive'), ('peace', 'positive'), ('relevant', 'positive')]",0.0625,0
UNSC_2016_SPV.7658_spch029_Brazil_04_GD.txt,"In conclusion , let me reiterate Brazil 's firm commitment to both the promotion of peace in Africa and the crosscutting campaign on gender equality and women 's empowerment .  ",_,_,0,0,0,"[('commitment', 'positive'), ('empower', 'positive'), ('equality', 'positive'), ('peace', 'positive')]",0.14285714285714285,0
UNSC_2016_SPV.7658_spch029_Brazil_04_GD.txt,We will continue to advance these inseparable agendas at all levels of the United Nations . ,_,_,0,0,0,"[('advanc', 'positive'), ('inseparab', 'positive')]",0.13333333333333333,0
UNSC_2014_SPV.7154_spch005_Lithuania_01_GD.txt,"Groups of provocateurs in the hundreds ,  supported by pro - Russian militias ,  are attacking buildings of Ukraine 's State institutions  and declaring independence from Ukraine ,  as well as announcing plans for new referendums on joining Russia ,  in spite of the fact that recent opinion polls clearly show  that the predominant majority of people in the region see their future inextricably linked to Ukraine .  ",Indirect_NegEval,_,1,0,1,"[('attack', 'negative'), ('spite', 'negative'), ('joining', 'positive'), ('support', 'positive'), ('well', 'positive')]",0.016129032258064516,0
UNSC_2014_SPV.7154_spch005_Lithuania_01_GD.txt,"In fact , about 65 per cent of the region 's residents ,  according to opinion polls ,  have expressed their desire to remain part of Ukraine ,  while only 18.2 per cent want to join Russia .",_,_,0,0,0,"[('desir', 'positive'), ('join', 'positive')]",0.06060606060606061,0
UNSC_2014_SPV.7138_spch008_Rwanda_01.txt,The situation in Ukraine has rapidly unfolded .  ,_,_,0,0,0,[],0.0,0
UNSC_2014_SPV.7138_spch008_Rwanda_01.txt,"We are concerned that the rhetoric of , and pressure from , many actors have blinded us from carefully analysing the situation and understanding the root causes ,  thereby preventing us from finding a suitable solution  and , in the process , de - escalating the crisis .  ",Direct_NegEval,_,1,0,1,"[('blinded', 'negative'), ('concerned', 'negative'), ('crisi', 'negative'), ('careful', 'positive'), ('suitable', 'positive'), ('understand', 'positive')]",0.0,0
UNSC_2014_SPV.7138_spch008_Rwanda_01.txt,"Why , then , did we vote in favour ?  ",_,_,0,0,0,[],0.0,0
